id_musica,nome_musica,id_album,id_artista,popularidade,url_capa,data_primeira_reproducao,data_ultima_reproducao,contagem_reproducao,duracao,data_coleta,hora_ultima_reproducao
2qTy3hGSbxoSenKmlKGHFw,Los Ageless,4RoOGpdrgfiIUyv0kLaC4e,7bcbShaqKdcyjnmv4Ix8j6,51,https://i.scdn.co/image/ab67616d0000b273c5819ccc3fbcd68e3fe0ebd2,,,1,281346,2024-10-26 14:18:47.116170,
2qqxr9QXYm4QtG6Y8AOdO2,So She Goes - Acoustic,4ZPo6DYbVsWnwMT5jxH6cK,6vs7hYqS7v8KjGlZOv2DLN,29,https://i.scdn.co/image/ab67616d0000b273e55d42bcc1b0ebcb8fff662c,,,1,174585,2024-10-26 14:18:47.116170,
2rgtCOVK2tpfao2VjURn84,Lovers on the Sun (feat. Sam Martin),77UW17CZFyCaRLHdHeofZu,1Cs0zKBU1kc0i8ypK3B9ai,68,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,,,1,203520,2024-10-26 14:18:47.116170,
2sBKLT7bFa38yVAYxYltUX,Dance with Me,7zPBy6Rjmijd4p8drmQPu7,35l9BRT7MXmM8bv2WDQiyB,59,https://i.scdn.co/image/ab67616d0000b273fe11583497b2a332995b88ed,,,1,234282,2024-10-26 14:18:47.116170,
2tGDVVK0QBtiF9K4nGeNmh,Miracle,1cj8QzlUPWBiMicVFU1Ry7,37J1PlAkhRK7yrZUtqaUpQ,44,https://i.scdn.co/image/ab67616d0000b2738c9cd259d43ab3c5e6af8a8a,,,1,216213,2024-10-26 14:18:47.116170,
2tmwtHHqbNYtZTMhGrINgW,my girl,00BGyfJc3D9WMFHrox5g86,0TsDkwnB2mr1kbQKAU4XcY,42,https://i.scdn.co/image/ab67616d0000b273ca9a43e63eebf4fe7bd2bcc5,,,1,92500,2024-10-26 14:18:47.116170,
2uXlHCUbq9OMUwx3hrk06o,Riptide,2biVG6BYnVVSwLYd1OjbPT,10exVja0key0uqUkk6LJRT,84,https://i.scdn.co/image/ab67616d0000b2737cffb8896928039a0a10e4e7,,,1,204280,2024-10-26 14:18:47.116170,
2udGjDmpK1dH9VGyw7nrei,Cocaine,0GBrlPh90D25SQ6EJu4VtT,6PAt558ZEZl0DmdXlnjMgD,66,https://i.scdn.co/image/ab67616d0000b2735e7464d9d8a25b2bf74b782a,,,1,221640,2024-10-26 14:18:47.116170,
2ugWDCkPJBaxsyUGHhJ6A6,"Distant, But Near Realities",0FjN6nLvz3CbP8wYTyXCxe,0vpi2tMaHCn6YHS6L7qgoe,50,https://i.scdn.co/image/ab67616d0000b27319c66c9c4a9b2ff6a759a7d1,,,1,143544,2024-10-26 14:18:47.116170,
2utWaVLIaypOBv0T0NIrYm,Remnants of Summer,4TVdukQVQtB29tBBFwXGMc,2Gn5U2hV3yXugNsKfQOliV,50,https://i.scdn.co/image/ab67616d0000b27332ac172db46e37e0aa9188b8,,,1,118848,2024-10-26 14:18:47.116170,
2vLhb34HqnPwNCKx0atimx,I Know A Little,5sG6jJxaUEt2sAjP4HzELy,4MVyzYMgTwdP7Z49wAZHx0,53,https://i.scdn.co/image/ab67616d0000b2730cc544fe12e6bb1febec85fb,,,1,207973,2024-10-26 14:18:47.116170,
2voWPWlDfIthC6GUjaIQyV,Creature Comfort,1DNojVW079FU9YnAMk3Cgr,3kjuyTCjPG1WMFCiyc5IuB,48,https://i.scdn.co/image/ab67616d0000b273a36d123f9906888d0af2aed8,,,1,283506,2024-10-26 14:18:47.116170,
2vtmY2mSccRzKGjtcHSzI3,Diet Mountain Dew,5VoeRuTrGhTbKelUfwymwu,00FQb4jTyendYWaN8pK0wa,77,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,,,1,222920,2024-10-26 14:18:47.116170,
2vzMWO0T008m86yDnXwkII,Blame It on Me,6mcMKGEgukjyiR5IKElQ2E,2ysnwxxNtSgbb9t1m2Ur4j,72,https://i.scdn.co/image/ab67616d0000b273d6df3bccf3ec41ea2f76debc,,,1,196400,2024-10-26 14:18:47.116170,
2w3HZGGOknK3juCyLzGBr0,Rainable,30ryu3DbZyLyI81WnELdfQ,3H8JEgORKc06mYrKIaFMPa,54,https://i.scdn.co/image/ab67616d0000b273e13f4474f62ba07e07825943,,,1,170250,2024-10-26 14:18:47.116170,
2wO8aOvN1ogLy1N8XT1WJE,This Is a Call,4EnNuo8fG7dMoxMefbApRY,7jy3rLJdDQY21OgRLCZ9sD,57,https://i.scdn.co/image/ab67616d0000b273126420226a30aa75a2f52691,,,1,233360,2024-10-26 14:18:47.116170,
2wu3qpX3z6GfVmeeNF2GO2,Volcano,7DY6v8qiyQcsTCqUWjH7pS,51Blml2LZPmy7TTiAg47vQ,36,https://i.scdn.co/image/ab67616d0000b273ce44013f908efc456d79ca84,,,1,194116,2024-10-26 14:18:47.116170,
2x6iNna6wQexggFz8smJcB,Seventh Heaven,02tJPcZLiSwr7HdFDOQA6S,0uoN6ea8SXzhV7WxyrvT1h,66,https://i.scdn.co/image/ab67616d0000b273bce3aa89843c02d06c1c9fee,,,1,234499,2024-10-26 14:18:47.116170,
2xvWjRjdmNNAcPNw9ElAut,little by little,5YR8Mgy3VqQQqLtry5qgFO,4cCJWoH6K4jsI81MvizSxl,45,https://i.scdn.co/image/ab67616d0000b27373ec008547f56dad58ddd3c9,,,1,132755,2024-10-26 14:18:47.116170,
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,3RDqXDc1bAETps54MSSOW0,5YGY8feqx7naU7z4HrwZM6,75,https://i.scdn.co/image/ab67616d0000b2736b18d0490878750cd69abf2c,,,1,231240,2024-10-26 14:18:47.116170,
2yCJNtRLPfuPnp3YPBBIhx,turning tide,6UCiAcfF96aMHtrvwiM7v9,2RcAWtULux9LPj37M9nXxI,46,https://i.scdn.co/image/ab67616d0000b273227d5121c6dcac270fbebda3,,,1,125646,2024-10-26 14:18:47.116170,
2yYASbXnAV71CLbNY1HCWf,The Bitter End,2toHnQWm3IbSocaWGYi9J4,6RZUqkomCmb8zCRqc9eznB,62,https://i.scdn.co/image/ab67616d0000b2739b2e4db4b78ab31b5d55f2fc,,,1,190573,2024-10-26 14:18:47.116170,
2ybaJ0ASch1Gz2fhX0gi9q,Breathing Stone,0ke8WCdALew5qZUPHsgScT,3yu4VilcxpQ6h35vRcemBp,48,https://i.scdn.co/image/ab67616d0000b273fae889a054c6710dc795782a,,,1,204090,2024-10-26 14:18:47.116170,
2zStQSzyTzzTMPcXPdbRJE,Late Night Raining,6A5NNQZFGzPRuSY2Suj0Zj,1TgJCAaMIcCTM980NCH5xk,55,https://i.scdn.co/image/ab67616d0000b273a7eca92f50ca09e6936788e2,,,1,126000,2024-10-26 14:18:47.116170,
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,10v912xgTZbjAtYfyKWJCS,711MCceyCBcFnzjGY4Q7Un,84,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,,,1,208400,2024-10-26 14:18:47.116170,
2zZW0SmKlZEoiDJwssNZqA,Reservoir,4ncxigcuC9s3fyjiuJSfQq,54QMjE4toDfiCryzYWCpXX,55,https://i.scdn.co/image/ab67616d0000b27361d88d122004a25e3a3c64df,,,1,194735,2024-10-26 14:18:47.116170,
2ziq6WXedOuNt60qAjEZNm,Satellite,2Atz9f2tBNGwjQEuOsYayk,2Tz1DTzVJ5Gyh8ZwVr6ekU,24,https://i.scdn.co/image/ab67616d0000b273ed5af5dd2c1946b1100c6bfb,,,1,236280,2024-10-26 14:18:47.116170,
3079KgxQ0kntfz3qTunWq6,O.K.,7yFYYhAYCZpZQV4bA3t7nP,1wMNhhG8VUhDGZ249MZBtn,54,https://i.scdn.co/image/ab67616d0000b273f2350052d26cfd0276362026,,,1,102998,2024-10-26 14:18:47.116170,
30W3Rwuyo0XuIZmCrIXcMP,Killing Our Memories,1Eo1ao0uzZykPVzfOgUfG7,0MrfhDKWnpB41Bb1NsALii,45,https://i.scdn.co/image/ab67616d0000b273e8038ca15c078663fb4383a7,,,1,169906,2024-10-26 14:18:47.116170,
30XU4suKzCeoCK9YFzdufg,Born This Way,6LY3AerY6KNGOPsNPL63Kk,1HY2Jd0NmPuamShAr6KMms,71,https://i.scdn.co/image/ab67616d0000b273a5d31644260279be8d0c46c0,,,1,260252,2024-10-26 14:18:47.116170,
30fpcDpOA8ATungDAcxNoi,Chuviscando,3Hk9biES4EWV2d733QMN7p,46km264wFWt9vtPfr9kls2,55,https://i.scdn.co/image/ab67616d0000b273433a92e537b3b90a5b3a07d7,,,1,132000,2024-10-26 14:18:47.116170,
30jui3PqevssdIVpjEWM38,Is there free breakfast here?,2gys1pKIbiL523OHH6H59P,35WVTyRnKAoaGExqgktVyb,69,https://i.scdn.co/image/ab67616d0000b2737fb628fda119ba96280f883c,,,1,129199,2024-10-26 14:18:47.116170,
30uk0vWalsPUMvP2Dc5DMr,"Love Me, Sweet",6cKyWWC8LfcFUILPB8D4F2,4yql3diaCYkv88Xrh7rwVl,33,https://i.scdn.co/image/ab67616d0000b2731c6721740e742796fcfa9ef5,,,1,252624,2024-10-26 14:18:47.116170,
31RTFPrB7wmYBhlkM2ILXG,Sugar,3sSfjX4fhZonjyZ10x0l0f,5eAWCfyUhZtHHtBdNk56l1,73,https://i.scdn.co/image/ab67616d0000b2732dc63e977bd5101072adcef6,,,1,153800,2024-10-26 14:18:47.116170,
31bCpLQCyTWs8ZsDNpTBml,analogue winter,0pm3WbsOQ0852wvMLOdGfr,2LbjW13j6rNtFgYcPjR2ur,57,https://i.scdn.co/image/ab67616d0000b2734b117ae5466154849a1abecf,,,1,106673,2024-10-26 14:18:47.116170,
31xPPj5N9M2FxAf7raygym,Gettin' Over (feat. Chris Willis & Fergie),7fHeCs5cgtXYqxBPG1iK1n,1Cs0zKBU1kc0i8ypK3B9ai,64,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d,,,1,182013,2024-10-26 14:18:47.116170,
32GHYtVVAsYNQGafHrrRxv,Take Me To The Sun,1vQuWIq3gU8DhEmvVLlg37,5y8tKLUfMvliMe8IKamR32,64,https://i.scdn.co/image/ab67616d0000b273cccb7dfbda1e334777223540,,,1,166996,2024-10-26 14:18:47.116170,
32tcOarl902xsb3Rii178h,Dance With The Moon,6vYKVpWRrohzrFgvrcB67E,74RWlGT8fQPqVvXSLuxL4j,46,https://i.scdn.co/image/ab67616d0000b27364a56f0cc2af00cbc954a11a,,,1,158918,2024-10-26 14:18:47.116170,
32zxBVySWOXGscXkoYyfo3,Sonic Thunder,0vyBOVjHGdsKdDYfe1Ptmj,6NzWkEWVUXwO7TTXOEjdP7,58,https://i.scdn.co/image/ab67616d0000b2739ac80f31918ed0252af0a5bc,,,1,158250,2024-10-26 14:18:47.116170,
336ZYcU6poBWi3s8yzRcAD,I Follow Rivers,43uf0nTu6b5ReBCoQkLtsF,6oBm8HB0yfrIc9IHbxs6in,60,https://i.scdn.co/image/ab67616d0000b273dec1bd45f39d2e801e4ce217,,,1,228466,2024-10-26 14:18:47.116170,
33a2zTGZocgU9XVDDILHM3,La Despedida,45se0M80yOL4t9j3REDyEK,4VMYDCV2IEDYJArk749S6m,77,https://i.scdn.co/image/ab67616d0000b273d55d06f510870ea67dccbb2e,,,1,202826,2024-10-26 14:18:47.116170,
33bk0r7RYQehNRq89NHmfQ,Frühlingsregen,1DLMqxmEADF4yccqDGGVXR,4odKaNPSbifXARPmQ2fu28,56,https://i.scdn.co/image/ab67616d0000b2734a1260c3c390e17c03ddc94c,,,1,202903,2024-10-26 14:18:47.116170,
33vZRjxJScapmRShRJq8I0,NIGHTS LIKE THESE,02J3tX2gpJqKArEzWsFYTz,22wbnEMDvgVIAGdFeek6ET,77,https://i.scdn.co/image/ab67616d0000b2731c7ccf67090592cd6f9f2d16,,,1,172514,2024-10-26 14:18:47.116170,
340wRYrvD785ZlF59S8SDJ,Join Me,5ExpE7QngmNtvMKrTS1dlc,4961tplpADAjhtfTzgBtKk,33,https://i.scdn.co/image/ab67616d0000b2739d4166bf5dcb07208fbb5158,,,1,128000,2024-10-26 14:18:47.116170,
346v1PmuV03l9vpgVuXB8P,nightshift,3OYAnAXstTbc5cdZnEHjkQ,2GAEdgtVHrKsjcHqwUFjpI,49,https://i.scdn.co/image/ab67616d0000b2736bf29157598e6d8b969c7950,,,1,156923,2024-10-26 14:18:47.117245,
34RmzDXMv0ELSQTK4pNvX3,Sunkissed,4rfUHJjRb1Ywh0Gg8SEUcA,0lawSNBxNgJFQYJnQzLH8c,60,https://i.scdn.co/image/ab67616d0000b273beb9f908999e5b2e3dbe2ca6,,,1,126464,2024-10-26 14:18:47.117245,
34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,6dTn9vJSxVTIGm4Cu5dH4x,21E3waRsmPlU7jZsS13rcj,77,https://i.scdn.co/image/ab67616d0000b2735694163d7c4ab48251e9b57c,,,1,232000,2024-10-26 14:18:47.117245,
35Ki1lvKPC2sFBD3GmKdRG,Televised,3veiAKm8GGN4fhcfh58PBr,5rebfYbZVIhbRVcRKWVOAh,57,https://i.scdn.co/image/ab67616d0000b27399727dda116d38c439bc59cf,,,1,194716,2024-10-26 14:18:47.117245,
35fkNaHnRliY4c9saGwZBl,In the end,14oYRyw5r7IsfOMwcPdCye,2Zc6v97R7IlS3SdeI2HTaU,9,https://i.scdn.co/image/ab67616d0000b273d2ee2996dbb0fda2b664421f,,,1,177499,2024-10-26 14:18:47.117245,
35gVHntjfJVZcNOGktghpH,gr8ful,4xosuMe5nXf8sfgqRH8Bpz,39RTgBDslcNvVen3tZe6SC,34,https://i.scdn.co/image/ab67616d0000b273dac13572f6785faa611a0148,,,1,164624,2024-10-26 14:18:47.117245,
3620P9KJS2PDebJ9ABFitc,18 and Life,0L5J7BLU1AKDuSewTMpw7E,4opTS86dN9uO313J9CE8xg,71,https://i.scdn.co/image/ab67616d0000b273bb639863b7b716acf67bfa64,,,1,229960,2024-10-26 14:18:47.117245,
369022QlJSzhvLyE53KuKl,Gray Day,6x6fb16LgKeJE1jtGRtz5g,3sfSVTmJdFQsfPZxwM6ETs,59,https://i.scdn.co/image/ab67616d0000b273a6db0c19e1420a7dd8f156ae,,,1,381173,2024-10-26 14:18:47.117245,
36FvQBMn5ZaS9l5Ze5Dw5A,Midnight Storm,1IEgHTWuEvpHQii8l48GNH,5d8IWNN5vBsIDVskioGQLw,63,https://i.scdn.co/image/ab67616d0000b27391c2c38551291b1f4318eb4f,,,1,208000,2024-10-26 14:18:47.117245,
36KULjoNwTiiZTynwvc07s,I'm a Wanted Man,4wGV0NcbWVd9eWQOnM3KU3,54OEro9sWZ3mVfMdlz2CIt,54,https://i.scdn.co/image/ab67616d0000b273fc71810bc248631e67ed2905,,,1,228986,2024-10-26 14:18:47.117245,
36MS43HvrxStwaE7lUtycs,friends or not,6VRAu1SzoQyotA5FcuIiUT,502gYHkFCtLzBIcU4ctPLd,36,https://i.scdn.co/image/ab67616d0000b273c687b95c04a7504ad263d24c,,,1,192826,2024-10-26 14:18:47.117245,
36VVukRqHcm7zQEK6ARlRT,Entre a Serpente e a Estrela (Amarillo By Money),5LIyXyKiD6PZpCtNATp0Mw,7JoWcJHDOG58JYTe6d400S,58,https://i.scdn.co/image/ab67616d0000b273d8448e30afbf92069e5993af,,,1,179906,2024-10-26 14:18:47.117245,
37BZW7WkMBkWyIVs5OMVJt,Rule #34,42cPkK4joWxP2a9IcM7sqR,3AFsnAC0H9hes71BeRypbq,68,https://i.scdn.co/image/ab67616d0000b27317ee5df58eb38ef341447176,,,1,164469,2024-10-26 14:18:47.117245,
37LNNQNbL1YLyutBG6aWRx,Rescue Me,0SrskI3mHcu5MzKeZNv2f6,5Pwc4xIPtQLFEnJriah9YJ,69,https://i.scdn.co/image/ab67616d0000b2732e2889865b7b05955c1d3bcf,,,1,159650,2024-10-26 14:18:47.117245,
37adYGaYaAWTGhBaOzX4Fh,Take A Slice,6qb9MDR0lfsN9a2pw77uJy,4yvcSjfu4PC0CYQyLy4wSq,71,https://i.scdn.co/image/ab67616d0000b273ec3d15eab5bd77027abc4b23,,,1,229717,2024-10-26 14:18:47.117245,
37g2UmgooPOi6TvyRBiOA1,Cause for Concern,5nlhLmWKBfIzkCxwVRAFd2,33tFkBLsl6f8TjKkV0uF0C,47,https://i.scdn.co/image/ab67616d0000b2734aa525f382fa4b0c828d7159,,,1,202000,2024-10-26 14:18:47.117245,
37mfTcSlX60JtAvAETytGs,Choke,2KwVOjuUAYp2qtdBcFDfCn,0Raaw7kr1Vzat4ZvHzjsJR,66,https://i.scdn.co/image/ab67616d0000b273e9774ee3932efbc4c3d68e6b,,,1,195717,2024-10-26 14:18:47.117245,
37vVp2sWHuuIBOSl1NswP6,i'm yours,3Q25UtV9pHu7onNcKwmmZ3,5arKwJZEvT5uKq4o0JfqR4,81,https://i.scdn.co/image/ab67616d0000b2737f73e6587c8ced7cad6e1e02,,,1,145667,2024-10-26 14:18:47.117245,
383B8ksM58jbV3HbiRJo0K,Say Hey (I Love You) (feat. Cherine Anderson),7gbG5HpQeBPXUSvhrlP9bc,1mHuZMOP8FG5ip4yAb1vrB,60,https://i.scdn.co/image/ab67616d0000b2734eef402733d2df7b1f9c88bd,,,1,235760,2024-10-26 14:18:47.117245,
38O6lOU9L0BeQT2g0PLY4C,Viewfinder,6wo49rZmiBLi2ByovRN5IN,0rPg5GzRyLsiWkNcRSEXUU,29,https://i.scdn.co/image/ab67616d0000b27391bac3a973fafcec2466c7e7,,,1,158117,2024-10-26 14:18:47.117245,
38Qt6C4oIIrCCXXoU0tsa2,Get Lost In The Mind's Ocean,0FjN6nLvz3CbP8wYTyXCxe,0vpi2tMaHCn6YHS6L7qgoe,55,https://i.scdn.co/image/ab67616d0000b27319c66c9c4a9b2ff6a759a7d1,,,1,146865,2024-10-26 14:18:47.117245,
38psZM2gA6UWA7rqqgOjGL,Severed,2aCFve5jvcVkJ9JFcNeHc6,7ITd48RbLVpUfheE7B86o2,42,https://i.scdn.co/image/ab67616d0000b2739300f050ab5463656bb051a5,,,1,243800,2024-10-26 14:18:47.117245,
390qr10wt5OInQ92Vd7ADt,Rain & Thunder,3lSiIzAOT48IJLDgNb3Orw,5d8IWNN5vBsIDVskioGQLw,58,https://i.scdn.co/image/ab67616d0000b273506676dd48c7a03e5228c024,,,1,192000,2024-10-26 14:18:47.117245,
3A8thzbiepzj7LflvKoz3b,Eloise,0qR0EkcNvHJIQe81jv3dcY,6ZdXOgXOe660alWZGSzocw,0,https://i.scdn.co/image/ab67616d0000b27338310c607f96c37ff450b3d8,,,1,196160,2024-10-26 14:18:47.117245,
3AYcFdYKSL8mVqJWwCpS60,Quero Te Encontrar,5Lrg6ydUyNM59c9PJW7Bny,4avp60HMZY8XgYe7VGi4SU,57,https://i.scdn.co/image/ab67616d0000b27354e6e84dc6843d4fdbacde7c,,,1,230626,2024-10-26 14:18:47.117245,
3AgGV5DzPqe8DcJc6VTwAu,Anybody Else,0QWHAngyggahnhu7IElBpd,2qmjAtWVjMPWHHDdWilU6a,51,https://i.scdn.co/image/ab67616d0000b27309199fae29b70f6d01720c15,,,1,158355,2024-10-26 14:18:47.117245,
3Aggx0pm7eh1hwcowukhRy,the moon in your eyes,3kuPWfwcIeUPfO4cla6LKR,4wSDv48fN9mItDjtMpSEDo,52,https://i.scdn.co/image/ab67616d0000b273fdb938556e55513686f59f09,,,1,167319,2024-10-26 14:18:47.117245,
3AjyOYxBv8bByfBtG5o9dP,See You Again,0lB2NEOuH7WRqaWotxmIDH,5YGY8feqx7naU7z4HrwZM6,66,https://i.scdn.co/image/ab67616d0000b273ecefbb245706615f71036b9e,,,1,190453,2024-10-26 14:18:47.117245,
3B76b41yF88QMw2pEuHSbu,slippin,7z93Voy51qPXBmpOD22dO3,2X3PPKj7e0xtArhiXP6n1U,46,https://i.scdn.co/image/ab67616d0000b273331951fa5ee5932ba9defe6e,,,1,180000,2024-10-26 14:18:47.117245,
3BIIJgBJJ7NhhCv4MI6n7w,Alien Boy,1HmWQo43Gt8BR2dylfv3o4,6TLwD7HPWuiOzvXEa3oCNe,60,https://i.scdn.co/image/ab67616d0000b273bf5af474b6ed745faf53f508,,,1,164312,2024-10-26 14:18:47.117245,
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,5VoeRuTrGhTbKelUfwymwu,00FQb4jTyendYWaN8pK0wa,82,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,,,1,265427,2024-10-26 14:18:47.117245,
3CmmTtCU5MFcBV3G4vcTJI,Rest My Head,1PMG91QLXzvfM6UhAXPHmk,3pHAJqPZhCGNoFShXcqD9k,11,https://i.scdn.co/image/ab67616d0000b273b99a3c3ccb30df2095700d18,,,1,152976,2024-10-26 14:18:47.117245,
3D2GrmhenTD06ndgz7MjTJ,Continuous Rain,7KpFe6Tc9LAfCS6R9povEi,6dBj5bCBZzgZdWuo9Gb0eh,60,https://i.scdn.co/image/ab67616d0000b2737a48436fdc8ce3b8766ea943,,,1,204171,2024-10-26 14:18:47.117245,
3DcBNBQXztYsrGgAqUGSJj,Countryside Storm,3sQS3qy5lYAOuzuBoxw2eY,2cwPMVEFK3JRfFmbStXoMD,53,https://i.scdn.co/image/ab67616d0000b273b227b2410197f25e68480521,,,1,208000,2024-10-26 14:18:47.117245,
3FAclTFfvUuQYnEsptbK8w,Back To Black,0E4xv5gPjykrwBgBZzI8XG,6Q192DXotxtaysaqNPy5yR,81,https://i.scdn.co/image/ab67616d0000b27376ffb5b5ab045d22c81235c1,,,1,241293,2024-10-26 14:18:47.117245,
3FVwPdcXgZsEFUbFOKLhfm,Heart of the Mind,7erfxu8pJ5KRvYHvIwEss5,3yu4VilcxpQ6h35vRcemBp,39,https://i.scdn.co/image/ab67616d0000b273b30386f6d11b1632b3c63370,,,1,167727,2024-10-26 14:18:47.117245,
3FvU1B6m2I301CBobcb8CZ,Feb 14,6l8EXrFMXWeHaEutYhwl98,2hR4h1Cao2ueuI7Cx9c7V8,39,https://i.scdn.co/image/ab67616d0000b2739aff38f63984dd93cd1d750b,,,1,273993,2024-10-26 14:18:47.117245,
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,77,https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae,,,1,249480,2024-10-26 14:18:47.117245,
3G69vJMWsX6ZohTykad2AU,One,0ta5VdkJcpdVnNrn7g4cZe,51Blml2LZPmy7TTiAg47vQ,72,https://i.scdn.co/image/ab67616d0000b27337cd18af5725b9cad0a5ab53,,,1,276186,2024-10-26 14:18:47.117245,
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,50zHjIiTOZM232gnWvOydX,320EPCSEezHt1rtbfwH6Ck,73,https://i.scdn.co/image/ab67616d0000b273360a1ae790aa71a0aac4983e,,,1,167373,2024-10-26 14:18:47.117245,
3GIlON6gSvqaNJYm87uWsM,A Rainy Day At The Park,4d39VZ9ogKIVcm1d5V00cT,0WOVfUGhrR6cXub2J4wz10,59,https://i.scdn.co/image/ab67616d0000b273268cc274c5cdd65a8b2cdbf3,,,1,168000,2024-10-26 14:18:47.117245,
3GSc5ctK6Z7VnZcIiF1JwL,:),7tYDdr1gsl4xzO4EBegeAa,0aap0g0NB08EJrS6FMDrdB,33,https://i.scdn.co/image/ab67616d0000b2737ad007350df653a8cedfb483,,,1,214293,2024-10-26 14:18:47.117245,
3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,5v7Icroz1sQsK2sQyLrWzE,2gBjLmx6zQnFGQJCAQpRgw,75,https://i.scdn.co/image/ab67616d0000b273a7ad64a69a42647de9dd0dad,,,1,291781,2024-10-26 14:18:47.117245,
3GgA0KZ3AMu8SInRmB1pmo,We Used to Wait,0gkUcpkyW2SXN49Yktkf6F,3kjuyTCjPG1WMFCiyc5IuB,42,https://i.scdn.co/image/ab67616d0000b2731d6b4b0418200b6324734062,,,1,301400,2024-10-26 14:18:47.117245,
3Gkl2fJztF2B3fnUheejAA,Haiti,6ZB8qaR9JNuS0Q0bG1nbcH,3kjuyTCjPG1WMFCiyc5IuB,44,https://i.scdn.co/image/ab67616d0000b2737870762a58313ad6f981d664,,,1,247306,2024-10-26 14:18:47.117245,
3Gq1Ib3ycJQfzg0U76Fk3P,Exxus,4M7zRurOW6q7pQxjMcPqwU,4yvcSjfu4PC0CYQyLy4wSq,44,https://i.scdn.co/image/ab67616d0000b273b817702a010273879ce8d5d8,,,1,256041,2024-10-26 14:18:47.117245,
3HlK8txWAdtKMrbsqX40pl,Freaking Out the Neighborhood,2XgBQwGRxr4P7cHLDYiqrO,3Sz7ZnJQBIHsXLUSo0OQtM,74,https://i.scdn.co/image/ab67616d0000b2739d377496c6bc8724b521222d,,,1,173888,2024-10-26 14:18:47.117245,
3I4nGAYbo7OvQN0ssy80RQ,(I Got The) Same Old Blues,7nl7cH6KtKcKU7I2Hj2gAM,4MVyzYMgTwdP7Z49wAZHx0,41,https://i.scdn.co/image/ab67616d0000b27361b3a3d80e51446fdc4e35b5,,,1,248866,2024-10-26 14:18:47.117245,
3IGidq5qjagmNmwFsmNeIn,Can’t Keep Checking My Phone,2aoI8tkPq9NBvGiARD0KoR,1LeVJ5GPeYDOVUjxx1y7Rp,43,https://i.scdn.co/image/ab67616d0000b273dad8074eb0c60a82d1d8973c,,,1,256066,2024-10-26 14:18:47.117245,
3JD5IeJORJxiGF562BgcMz,Making a Mess,1PMG91QLXzvfM6UhAXPHmk,3pHAJqPZhCGNoFShXcqD9k,12,https://i.scdn.co/image/ab67616d0000b273b99a3c3ccb30df2095700d18,,,1,233228,2024-10-26 14:18:47.117245,
3JJ14MevAAaUQwMbfDHbk4,Hey,1w2uQSgCm6r7N8dBiy6Bgd,7IsLRXgrGBhZPleg96NhwA,46,https://i.scdn.co/image/ab67616d0000b27301c6fb3549a3df0d45f0a8b5,,,1,152781,2024-10-26 14:18:47.117245,
3KX0CbXVvEb81gL0LIanR4,Empty Room,0gkUcpkyW2SXN49Yktkf6F,3kjuyTCjPG1WMFCiyc5IuB,38,https://i.scdn.co/image/ab67616d0000b2731d6b4b0418200b6324734062,,,1,171533,2024-10-26 14:18:47.117245,
3KlMhwXiTdFjg86xBbDMlB,Vambora (Ao Vivo),5rZSelFMehsRmVV0wBlqTR,72f733zGuCPEzCSLs9wOVi,49,https://i.scdn.co/image/ab67616d0000b273fd696b588b662b8e7d1510cb,,,1,302133,2024-10-26 14:18:47.117245,
3LKMTu8clGSAAfSA1IsA47,Goth Babe,0D9034elnnZF9AOWeVT6vN,1gl0S9pS0Zw0qfa14rDD3D,54,https://i.scdn.co/image/ab67616d0000b2736e1b42c6839befe5498dbefc,,,1,170666,2024-10-26 14:18:47.117245,
3LUWWox8YYykohBbHUrrxd,We R Who We R,0pGumY11G8OGH05ti6jh23,6LqNN22kT3074XbTVUrhzX,70,https://i.scdn.co/image/ab67616d0000b2733556ff5e46e50eb27be71ebe,,,1,204760,2024-10-26 14:18:47.117245,
3MFFDRC4wTN9JNGtzXsZlN,Love Her Madly,7IKUTIc9UWuVngyGPtqNHS,22WZ7M8sxp5THdruNY3gXt,65,https://i.scdn.co/image/ab67616d0000b2733992c7ab57975935b29fa22b,,,1,198466,2024-10-26 14:18:47.117245,
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,70lQYZtypdCALtFVlQAcvx,36QJpDe2go2KgaRleHCDTp,66,https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d,,,1,263333,2024-10-26 14:18:47.117245,
